run_id,epoch,pgd_epsilon,pgd_iter,alpha,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr
20250618T084506,17,300.0,10,0.005,0.05,True,True,False,0.8636968,0.11469415
20250618T084506,18,300.0,10,0.005,0.05,True,True,False,0.83410907,0.119015954
20250618T084506,19,300.0,10,0.005,0.05,True,True,False,0.83477396,0.12732713
20250618T084506,20,300.0,10,0.005,0.05,True,True,True,0.84674203,0.12699468
20250618T090649,1,300.0,10,0.005,0.1,True,True,False,0.89261967,0.12101064
20250618T090649,2,300.0,10,0.005,0.1,True,True,False,0.88331115,0.112034574
20250618T090649,3,300.0,10,0.005,0.1,True,True,False,0.91954786,0.11070479
20250618T090649,4,300.0,10,0.005,0.1,True,True,False,0.72273934,0.22539894
20250618T090649,5,300.0,10,0.005,0.1,True,True,False,0.9212101,0.111369684
20250618T090649,6,300.0,10,0.005,0.1,True,True,False,0.9421542,0.1087101
20250618T090649,7,300.0,10,0.005,0.1,True,True,False,0.9388298,0.113696806
20250618T090649,8,300.0,10,0.005,0.1,True,True,False,0.95046544,0.10771277
20250618T090649,9,300.0,10,0.005,0.1,True,True,False,0.93650264,0.10771277
20250618T090649,10,300.0,10,0.005,0.1,True,True,False,0.9265292,0.107380316
20250618T090649,11,300.0,10,0.005,0.1,True,True,False,0.94514626,0.107380316
20250618T090649,12,300.0,10,0.005,0.1,True,True,False,0.95113033,0.11269947
20250618T090649,13,300.0,10,0.005,0.1,True,True,False,0.9331782,0.11103723
20250618T090649,14,300.0,10,0.005,0.1,True,True,False,0.94514626,0.10605053
20250618T090649,15,300.0,10,0.005,0.1,True,True,False,0.95113033,0.1100399
20250618T090649,16,300.0,10,0.005,0.1,True,True,False,0.9567819,0.109707445
20250618T090649,17,300.0,10,0.005,0.1,True,True,False,0.9418218,0.10804521
20250618T090649,18,300.0,10,0.005,0.1,True,True,False,0.94980055,0.11269947
20250618T090649,19,300.0,10,0.005,0.1,True,True,False,0.93151593,0.10704787
20250618T090649,20,300.0,10,0.005,0.1,True,True,True,0.95013297,0.112034574
20250618T093308,1,300.0,10,0.005,0.2,True,True,False,0.75299203,0.1100399
20250618T093308,2,300.0,10,0.005,0.2,True,True,False,0.7809175,0.10605053
20250618T093308,3,300.0,10,0.005,0.2,True,True,False,0.9225399,0.111369684
20250618T093308,4,300.0,10,0.005,0.2,True,True,False,0.88098407,0.109042555
20250618T093308,5,300.0,10,0.005,0.2,True,True,False,0.86735374,0.11868351
20250618T093308,6,300.0,10,0.005,0.2,True,True,False,0.92519945,0.112034574
20250618T093308,7,300.0,10,0.005,0.2,True,True,False,0.9381649,0.10704787
20250618T093308,8,300.0,10,0.005,0.2,True,True,False,0.94049203,0.11037234
20250618T093308,9,300.0,10,0.005,0.2,True,True,False,0.92453456,0.109042555
20250618T093308,10,300.0,10,0.005,0.2,True,True,False,0.89394945,0.10405585
20250618T093308,11,300.0,10,0.005,0.2,True,True,False,0.9484708,0.10638298
20250618T093308,12,300.0,10,0.005,0.2,True,True,False,0.9527925,0.10605053
20250618T093308,13,300.0,10,0.005,0.2,True,True,False,0.95046544,0.10571808
20250618T093308,14,300.0,10,0.005,0.2,True,True,False,0.95113033,0.10704787
20250618T093308,15,300.0,10,0.005,0.2,True,True,False,0.95711434,0.10571808
20250618T093308,16,300.0,10,0.005,0.2,True,True,False,0.95578456,0.10837766
20250618T093308,17,300.0,10,0.005,0.2,True,True,False,0.94514626,0.10771277
20250618T093308,18,300.0,10,0.005,0.2,True,True,False,0.95046544,0.10605053
20250618T093308,19,300.0,10,0.005,0.2,True,True,False,0.95079786,0.10704787
20250618T093308,20,300.0,10,0.005,0.2,True,True,True,0.94414896,0.10638298
